time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
540800,UAV_02,RELAY,UAV,-1333710.3,5327896.2,3232948.2,10.0.0.3,145.6,45.9
540800,UAV_03,RELAY,UAV,-1335911.8,5326084.1,3235010.9,10.0.0.4,311.7,45.9
540900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
540900,UAV_01,RELAY,UAV,-1335100.8,5327120.2,3233647.9,10.0.0.2,6.4,45.9
540900,UAV_02,RELAY,UAV,-1333711.3,5327896.6,3232947.2,10.0.0.3,145.6,45.9
540900,UAV_03,RELAY,UAV,-1335910.6,5326083.9,3235011.7,10.0.0.4,311.7,45.9
541000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541000,UAV_01,RELAY,UAV,-1335100.8,5327119.4,3233649.2,10.0.0.2,6.4,45.9
541000,UAV_02,RELAY,UAV,-1333712.3,5327897.0,3232946.1,10.0.0.3,145.6,45.9
541000,UAV_03,RELAY,UAV,-1335909.4,5326083.6,3235012.6,10.0.0.4,311.7,45.9
541100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541100,UAV_01,RELAY,UAV,-1335100.7,5327118.6,3233650.5,10.0.0.2,5.0,45.9
541100,UAV_02,RELAY,UAV,-1333713.3,5327897.4,3232945.0,10.0.0.3,145.6,45.9
541100,UAV_03,RELAY,UAV,-1335908.2,5326083.4,3235013.5,10.0.0.4,311.7,45.9
541200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541200,UAV_01,RELAY,UAV,-1335100.7,5327117.9,3233651.8,10.0.0.2,5.0,45.9
541200,UAV_02,RELAY,UAV,-1333714.2,5327897.8,3232944.0,10.0.0.3,145.6,45.9
541200,UAV_03,RELAY,UAV,-1335907.0,5326083.2,3235014.3,10.0.0.4,311.7,45.9
541300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541300,UAV_01,RELAY,UAV,-1335100.6,5327117.1,3233653.1,10.0.0.2,5.0,45.9
541300,UAV_02,CACHE,UAV,-1333715.2,5327898.2,3232942.9,10.0.0.3,145.6,45.9
541300,UAV_03,RELAY,UAV,-1335905.8,5326083.0,3235015.2,10.0.0.4,311.7,45.9
541400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541400,UAV_01,RELAY,UAV,-1335100.6,5327116.3,3233654.4,10.0.0.2,5.0,45.9
541400,UAV_02,CACHE,UAV,-1333716.2,5327898.6,3232941.9,10.0.0.3,145.6,45.9
541400,UAV_03,RELAY,UAV,-1335904.6,5326082.8,3235016.0,10.0.0.4,311.7,45.9
541500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541500,UAV_01,RELAY,UAV,-1335100.5,5327115.6,3233655.6,10.0.0.2,5.0,45.8
541500,UAV_02,CACHE,UAV,-1333717.2,5327899.0,3232940.8,10.0.0.3,145.6,45.8
541500,UAV_03,RELAY,UAV,-1335903.4,5326082.5,3235016.9,10.0.0.4,311.7,45.8
541600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541600,UAV_01,RELAY,UAV,-1335100.5,5327114.8,3233656.9,10.0.0.2,5.0,45.8
541600,UAV_02,CACHE,UAV,-1333718.1,5327899.4,3232939.7,10.0.0.3,145.6,45.8
541600,UAV_03,RELAY,UAV,-1335902.1,5326082.3,3235017.7,10.0.0.4,310.3,45.8
541700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541700,UAV_01,RELAY,UAV,-1335100.4,5327114.0,3233658.2,10.0.0.2,3.6,45.8
541700,UAV_02,CACHE,UAV,-1333719.1,5327899.8,3232938.7,10.0.0.3,145.6,45.8
541700,UAV_03,RELAY,UAV,-1335900.9,5326082.1,3235018.6,10.0.0.4,310.3,45.8
541800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541800,UAV_01,RELAY,UAV,-1335100.3,5327113.3,3233659.5,10.0.0.2,3.6,45.8
541800,UAV_02,CACHE,UAV,-1333720.1,5327900.2,3232937.6,10.0.0.3,145.6,45.8
541800,UAV_03,RELAY,UAV,-1335899.7,5326081.9,3235019.4,10.0.0.4,310.3,45.8
541900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
541900,UAV_01,RELAY,UAV,-1335100.2,5327112.5,3233660.8,10.0.0.2,3.6,45.8
541900,UAV_02,CACHE,UAV,-1333721.1,5327900.6,3232936.5,10.0.0.3,145.6,45.8
541900,UAV_03,RELAY,UAV,-1335898.4,5326081.7,3235020.2,10.0.0.4,310.3,45.8
542000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542000,UAV_01,RELAY,UAV,-1335100.1,5327111.7,3233662.1,10.0.0.2,3.6,45.8
542000,UAV_02,CACHE,UAV,-1333722.1,5327901.0,3232935.5,10.0.0.3,144.2,45.8
542000,UAV_03,RELAY,UAV,-1335897.2,5326081.5,3235021.1,10.0.0.4,310.3,45.8
542100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542100,UAV_01,RELAY,UAV,-1335100.0,5327111.0,3233663.4,10.0.0.2,3.6,45.8
542100,UAV_02,CACHE,UAV,-1333723.1,5327901.4,3232934.4,10.0.0.3,144.2,45.8
542100,UAV_03,RELAY,UAV,-1335896.0,5326081.3,3235021.9,10.0.0.4,310.3,45.8
542200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542200,UAV_01,RELAY,UAV,-1335099.9,5327110.2,3233664.7,10.0.0.2,2.3,45.8
542200,UAV_02,CACHE,UAV,-1333724.1,5327901.8,3232933.4,10.0.0.3,144.2,45.8
542200,UAV_03,RELAY,UAV,-1335894.8,5326081.1,3235022.8,10.0.0.4,310.3,45.8
542300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542300,UAV_01,RELAY,UAV,-1335099.7,5327109.5,3233665.9,10.0.0.2,2.3,45.8
542300,UAV_02,CACHE,UAV,-1333725.1,5327902.2,3232932.3,10.0.0.3,144.2,45.8
542300,UAV_03,RELAY,UAV,-1335893.5,5326080.9,3235023.6,10.0.0.4,310.3,45.8
542400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542400,UAV_01,RELAY,UAV,-1335099.6,5327108.7,3233667.2,10.0.0.2,2.3,45.8
542400,UAV_02,CACHE,UAV,-1333726.1,5327902.6,3232931.3,10.0.0.3,144.2,45.8
542400,UAV_03,RELAY,UAV,-1335892.3,5326080.7,3235024.4,10.0.0.4,310.3,45.8
542500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542500,UAV_01,RELAY,UAV,-1335099.5,5327107.9,3233668.5,10.0.0.2,2.3,45.8
542500,UAV_02,CACHE,UAV,-1333727.1,5327903.0,3232930.2,10.0.0.3,144.2,45.8
542500,UAV_03,RELAY,UAV,-1335891.1,5326080.5,3235025.3,10.0.0.4,310.3,45.8
542600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542600,UAV_01,RELAY,UAV,-1335099.4,5327107.2,3233669.8,10.0.0.2,2.3,45.7
542600,UAV_02,CACHE,UAV,-1333728.1,5327903.4,3232929.2,10.0.0.3,144.2,45.7
542600,UAV_03,RELAY,UAV,-1335889.8,5326080.3,3235026.1,10.0.0.4,310.3,45.7
542700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542700,UAV_01,RELAY,UAV,-1335099.2,5327106.4,3233671.1,10.0.0.2,0.9,45.7
542700,UAV_02,CACHE,UAV,-1333729.1,5327903.8,3232928.2,10.0.0.3,144.2,45.7
542700,UAV_03,RELAY,UAV,-1335888.6,5326080.1,3235026.9,10.0.0.4,310.3,45.7
542800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542800,UAV_01,RELAY,UAV,-1335099.0,5327105.7,3233672.4,10.0.0.2,0.9,45.7
542800,UAV_02,CACHE,UAV,-1333730.1,5327904.1,3232927.1,10.0.0.3,144.2,45.7
542800,UAV_03,RELAY,UAV,-1335887.4,5326079.9,3235027.8,10.0.0.4,310.3,45.7
542900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
542900,UAV_01,RELAY,UAV,-1335098.9,5327104.9,3233673.7,10.0.0.2,0.9,45.7
542900,UAV_02,CACHE,UAV,-1333731.1,5327904.5,3232926.1,10.0.0.3,144.2,45.7
542900,UAV_03,RELAY,UAV,-1335886.2,5326079.7,3235028.6,10.0.0.4,310.3,45.7
543000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543000,UAV_01,RELAY,UAV,-1335098.7,5327104.2,3233675.0,10.0.0.2,0.9,45.7
543000,UAV_02,CACHE,UAV,-1333732.1,5327904.9,3232925.0,10.0.0.3,144.2,45.7
543000,UAV_03,RELAY,UAV,-1335884.9,5326079.5,3235029.4,10.0.0.4,310.3,45.7
543100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543100,UAV_01,RELAY,UAV,-1335098.6,5327103.4,3233676.3,10.0.0.2,0.9,45.7
543100,UAV_02,CACHE,UAV,-1333733.1,5327905.3,3232924.0,10.0.0.3,144.2,45.7
543100,UAV_03,RELAY,UAV,-1335883.7,5326079.3,3235030.3,10.0.0.4,310.3,45.7
543200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543200,UAV_01,RELAY,UAV,-1335098.4,5327102.7,3233677.6,10.0.0.2,359.5,45.7
543200,UAV_02,CACHE,UAV,-1333734.1,5327905.7,3232922.9,10.0.0.3,144.2,45.7
543200,UAV_03,RELAY,UAV,-1335882.5,5326079.1,3235031.1,10.0.0.4,310.3,45.7
543300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543300,UAV_01,RELAY,UAV,-1335098.2,5327102.0,3233678.8,10.0.0.2,359.5,45.7
543300,UAV_02,CACHE,UAV,-1333735.1,5327906.1,3232921.9,10.0.0.3,144.2,45.7
543300,UAV_03,RELAY,UAV,-1335881.2,5326078.9,3235031.9,10.0.0.4,310.3,45.7
543400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543400,UAV_01,RELAY,UAV,-1335098.0,5327101.2,3233680.1,10.0.0.2,359.5,45.7
543400,UAV_02,CACHE,UAV,-1333736.1,5327906.5,3232920.8,10.0.0.3,144.2,45.7
543400,UAV_03,RELAY,UAV,-1335880.0,5326078.7,3235032.8,10.0.0.4,310.3,45.7
543500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543500,UAV_01,RELAY,UAV,-1335097.8,5327100.5,3233681.4,10.0.0.2,359.5,45.6
543500,UAV_02,CACHE,UAV,-1333737.1,5327906.9,3232919.8,10.0.0.3,144.2,45.6
543500,UAV_03,RELAY,UAV,-1335878.8,5326078.5,3235033.6,10.0.0.4,310.3,45.6
543600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543600,UAV_01,RELAY,UAV,-1335097.6,5327099.7,3233682.7,10.0.0.2,359.5,45.6
543600,UAV_02,CACHE,UAV,-1333738.1,5327907.3,3232918.7,10.0.0.3,144.2,45.6
543600,UAV_03,RELAY,UAV,-1335877.5,5326078.3,3235034.4,10.0.0.4,310.3,45.6
543700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543700,UAV_01,RELAY,UAV,-1335097.4,5327099.0,3233684.0,10.0.0.2,358.1,45.6
543700,UAV_02,CACHE,UAV,-1333739.1,5327907.6,3232917.7,10.0.0.3,144.2,45.6
543700,UAV_03,RELAY,UAV,-1335876.3,5326078.1,3235035.3,10.0.0.4,310.3,45.6
543800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543800,UAV_01,RELAY,UAV,-1335097.1,5327098.3,3233685.3,10.0.0.2,358.1,45.6
543800,UAV_02,CACHE,UAV,-1333740.1,5327908.0,3232916.6,10.0.0.3,144.2,45.6
543800,UAV_03,RELAY,UAV,-1335875.1,5326077.9,3235036.1,10.0.0.4,310.3,45.6
543900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
543900,UAV_01,RELAY,UAV,-1335096.9,5327097.5,3233686.6,10.0.0.2,358.1,45.6
543900,UAV_02,CACHE,UAV,-1333741.1,5327908.4,3232915.6,10.0.0.3,144.2,45.6
543900,UAV_03,RELAY,UAV,-1335873.9,5326077.7,3235036.9,10.0.0.4,310.3,45.6
544000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544000,UAV_01,RELAY,UAV,-1335096.7,5327096.8,3233687.9,10.0.0.2,358.1,45.6
544000,UAV_02,CACHE,UAV,-1333742.1,5327908.8,3232914.5,10.0.0.3,144.2,45.6
544000,UAV_03,RELAY,UAV,-1335872.6,5326077.5,3235037.8,10.0.0.4,310.3,45.6
544100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544100,UAV_01,RELAY,UAV,-1335096.4,5327096.1,3233689.2,10.0.0.2,358.1,45.6
544100,UAV_02,CACHE,UAV,-1333743.1,5327909.2,3232913.5,10.0.0.3,144.2,45.6
544100,UAV_03,RELAY,UAV,-1335871.4,5326077.3,3235038.6,10.0.0.4,310.3,45.6
544200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544200,UAV_01,RELAY,UAV,-1335096.2,5327095.4,3233690.5,10.0.0.2,356.8,45.6
544200,UAV_02,CACHE,UAV,-1333744.1,5327909.6,3232912.5,10.0.0.3,144.2,45.6
544200,UAV_03,RELAY,UAV,-1335870.2,5326077.1,3235039.5,10.0.0.4,310.3,45.6
544300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544300,UAV_01,RELAY,UAV,-1335095.9,5327094.6,3233691.7,10.0.0.2,356.8,45.6
544300,UAV_02,CACHE,UAV,-1333745.1,5327910.0,3232911.4,10.0.0.3,142.8,45.6
544300,UAV_03,RELAY,UAV,-1335868.9,5326076.9,3235040.3,10.0.0.4,310.3,45.6
544400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544400,UAV_01,RELAY,UAV,-1335095.7,5327093.9,3233693.0,10.0.0.2,356.8,45.6
544400,UAV_02,CACHE,UAV,-1333746.1,5327910.3,3232910.4,10.0.0.3,142.8,45.6
544400,UAV_03,RELAY,UAV,-1335867.7,5326076.7,3235041.1,10.0.0.4,310.3,45.6
544500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544500,UAV_01,RELAY,UAV,-1335095.4,5327093.2,3233694.3,10.0.0.2,356.8,45.5
544500,UAV_02,CACHE,UAV,-1333747.2,5327910.7,3232909.4,10.0.0.3,142.8,45.5
544500,UAV_03,RELAY,UAV,-1335866.5,5326076.5,3235042.0,10.0.0.4,310.3,45.5
544600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544600,UAV_01,RELAY,UAV,-1335095.1,5327092.5,3233695.6,10.0.0.2,356.8,45.5
544600,UAV_02,CACHE,UAV,-1333748.2,5327911.1,3232908.3,10.0.0.3,142.8,45.5
544600,UAV_03,RELAY,UAV,-1335865.2,5326076.2,3235042.8,10.0.0.4,310.3,45.5
544700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544700,UAV_01,RELAY,UAV,-1335094.9,5327091.8,3233696.9,10.0.0.2,356.8,45.5
544700,UAV_02,CACHE,UAV,-1333749.2,5327911.5,3232907.3,10.0.0.3,142.8,45.5
544700,UAV_03,RELAY,UAV,-1335864.0,5326076.0,3235043.6,10.0.0.4,310.3,45.5
544800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544800,UAV_01,RELAY,UAV,-1335094.6,5327091.0,3233698.2,10.0.0.2,355.4,45.5
544800,UAV_02,CACHE,UAV,-1333750.2,5327911.8,3232906.3,10.0.0.3,142.8,45.5
544800,UAV_03,RELAY,UAV,-1335862.8,5326075.8,3235044.5,10.0.0.4,310.3,45.5
544900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
544900,UAV_01,RELAY,UAV,-1335094.3,5327090.3,3233699.5,10.0.0.2,355.4,45.5
544900,UAV_02,CACHE,UAV,-1333751.3,5327912.2,3232905.2,10.0.0.3,142.8,45.5
544900,UAV_03,RELAY,UAV,-1335861.6,5326075.6,3235045.3,10.0.0.4,308.9,45.5
545000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545000,UAV_01,RELAY,UAV,-1335094.0,5327089.6,3233700.8,10.0.0.2,355.4,45.5
545000,UAV_02,CACHE,UAV,-1333752.3,5327912.6,3232904.2,10.0.0.3,142.8,45.5
545000,UAV_03,RELAY,UAV,-1335860.3,5326075.5,3235046.1,10.0.0.4,308.9,45.5
545100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545100,UAV_01,RELAY,UAV,-1335093.7,5327088.9,3233702.0,10.0.0.2,355.4,45.5
545100,UAV_02,CACHE,UAV,-1333753.3,5327912.9,3232903.2,10.0.0.3,142.8,45.5
545100,UAV_03,RELAY,UAV,-1335859.1,5326075.3,3235046.9,10.0.0.4,308.9,45.5
545200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545200,UAV_01,RELAY,UAV,-1335093.4,5327088.2,3233703.3,10.0.0.2,355.4,45.5
545200,UAV_02,CACHE,UAV,-1333754.3,5327913.3,3232902.2,10.0.0.3,142.8,45.5
545200,UAV_03,RELAY,UAV,-1335857.8,5326075.1,3235047.7,10.0.0.4,308.9,45.5
545300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545300,UAV_01,RELAY,UAV,-1335093.0,5327087.5,3233704.6,10.0.0.2,354.0,45.5
545300,UAV_02,CACHE,UAV,-1333755.4,5327913.7,3232901.1,10.0.0.3,142.8,45.5
545300,UAV_03,RELAY,UAV,-1335856.6,5326074.9,3235048.5,10.0.0.4,308.9,45.5
545400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545400,UAV_01,RELAY,UAV,-1335092.7,5327086.8,3233705.9,10.0.0.2,354.0,45.5
545400,UAV_02,CACHE,UAV,-1333756.4,5327914.1,3232900.1,10.0.0.3,142.8,45.5
545400,UAV_03,RELAY,UAV,-1335855.3,5326074.7,3235049.3,10.0.0.4,308.9,45.5
545500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545500,UAV_01,RELAY,UAV,-1335092.4,5327086.1,3233707.2,10.0.0.2,354.0,45.4
545500,UAV_02,CACHE,UAV,-1333757.4,5327914.4,3232899.1,10.0.0.3,142.8,45.4
545500,UAV_03,RELAY,UAV,-1335854.1,5326074.5,3235050.2,10.0.0.4,308.9,45.4
545600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545600,UAV_01,RELAY,UAV,-1335092.0,5327085.4,3233708.5,10.0.0.2,354.0,45.4
545600,UAV_02,CACHE,UAV,-1333758.4,5327914.8,3232898.0,10.0.0.3,142.8,45.4
545600,UAV_03,RELAY,UAV,-1335852.8,5326074.4,3235051.0,10.0.0.4,308.9,45.4
545700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545700,UAV_01,RELAY,UAV,-1335091.7,5327084.7,3233709.7,10.0.0.2,354.0,45.4
545700,UAV_02,CACHE,UAV,-1333759.5,5327915.2,3232897.0,10.0.0.3,142.8,45.4
545700,UAV_03,RELAY,UAV,-1335851.6,5326074.2,3235051.8,10.0.0.4,308.9,45.4
545800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545800,UAV_01,RELAY,UAV,-1335091.3,5327084.0,3233711.0,10.0.0.2,352.6,45.4
545800,UAV_02,CACHE,UAV,-1333760.5,5327915.5,3232896.0,10.0.0.3,142.8,45.4
545800,UAV_03,RELAY,UAV,-1335850.3,5326074.0,3235052.6,10.0.0.4,308.9,45.4
545900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
545900,UAV_01,RELAY,UAV,-1335091.0,5327083.3,3233712.3,10.0.0.2,352.6,45.4
545900,UAV_02,CACHE,UAV,-1333761.5,5327915.9,3232895.0,10.0.0.3,142.8,45.4
545900,UAV_03,RELAY,UAV,-1335849.1,5326073.8,3235053.4,10.0.0.4,308.9,45.4
546000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
546000,UAV_01,RELAY,UAV,-1335090.6,5327082.6,3233713.6,10.0.0.2,352.6,45.4
546000,UAV_02,CACHE,UAV,-1333762.6,5327916.3,3232893.9,10.0.0.3,142.8,45.4
546000,UAV_03,RELAY,UAV,-1335847.8,5326073.6,3235054.2,10.0.0.4,308.9,45.4
546100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
546100,UAV_01,RELAY,UAV,-1335090.2,5327081.9,3233714.9,10.0.0.2,352.6,45.4
546100,UAV_02,CACHE,UAV,-1333763.6,5327916.7,3232892.9,10.0.0.3,142.8,45.4
546100,UAV_03,RELAY,UAV,-1335846.6,5326073.5,3235055.0,10.0.0.4,308.9,45.4
546200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
546200,UAV_01,RELAY,UAV,-1335089.8,5327081.3,3233716.1,10.0.0.2,352.6,45.4
546200,UAV_02,CACHE,UAV,-1333764.6,5327917.0,3232891.9,10.0.0.3,142.8,45.4
546200,UAV_03,RELAY,UAV,-1335845.3,5326073.3,3235055.8,10.0.0.4,308.9,45.4
546300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
546300,UAV_01,RELAY,UAV,-1335089.5,5327080.6,3233717.4,10.0.0.2,351.3,45.4
546300,UAV_02,CACHE,UAV,-1333765.6,5327917.4,3232890.8,10.0.0.3,142.8,45.4
546300,UAV_03,RELAY,UAV,-1335844.1,5326073.1,3235056.6,10.0.0.4,308.9,45.4
546400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
546400,UAV_01,RELAY,UAV,-1335089.1,5327079.9,3233718.7,10.0.0.2,351.3,45.4
546400,UAV_02,CACHE,UAV,-1333766.7,5327917.8,3232889.8,10.0.0.3,142.8,45.4
546400,UAV_03,RELAY,UAV,-1335842.8,5326072.9,3235057.5,10.0.0.4,308.9,45.4
546500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
546500,UAV_01,RELAY,UAV,-1335088.7,5327079.2,3233720.0,10.0.0.2,351.3,45.3
546500,UAV_02,CACHE,UAV,-1333767.7,5327918.1,3232888.8,10.0.0.3,142.8,45.3
