time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
481000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481000,UAV_01,RELAY,UAV,-1334502.5,5327285.0,3233623.5,10.0.0.2,170.1,51.9
481000,UAV_02,RELAY,UAV,-1333354.3,5327541.5,3233674.6,10.0.0.3,180.0,51.9
481000,UAV_03,RELAY,UAV,-1336510.9,5326311.4,3234393.3,10.0.0.4,336.4,51.9
481100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481100,UAV_01,RELAY,UAV,-1334502.9,5327285.7,3233622.3,10.0.0.2,170.1,51.9
481100,UAV_02,RELAY,UAV,-1333354.5,5327542.2,3233673.3,10.0.0.3,180.0,51.9
481100,UAV_03,RELAY,UAV,-1336510.2,5326310.8,3234394.5,10.0.0.4,336.4,51.9
481200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481200,UAV_01,RELAY,UAV,-1334503.4,5327286.4,3233621.0,10.0.0.2,170.1,51.9
481200,UAV_02,RELAY,UAV,-1333354.7,5327543.0,3233672.0,10.0.0.3,180.0,51.9
481200,UAV_03,RELAY,UAV,-1336509.4,5326310.3,3234395.7,10.0.0.4,336.4,51.9
481300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481300,UAV_01,RELAY,UAV,-1334503.8,5327287.0,3233619.7,10.0.0.2,170.1,51.9
481300,UAV_02,RELAY,UAV,-1333354.9,5327543.7,3233670.7,10.0.0.3,180.0,51.9
481300,UAV_03,RELAY,UAV,-1336508.7,5326309.8,3234396.9,10.0.0.4,336.4,51.9
481400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481400,UAV_01,RELAY,UAV,-1334504.3,5327287.7,3233618.4,10.0.0.2,168.7,51.9
481400,UAV_02,RELAY,UAV,-1333355.1,5327544.5,3233669.4,10.0.0.3,180.0,51.9
481400,UAV_03,RELAY,UAV,-1336507.9,5326309.2,3234398.0,10.0.0.4,336.4,51.9
481500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481500,UAV_01,RELAY,UAV,-1334504.7,5327288.3,3233617.2,10.0.0.2,168.7,51.8
481500,UAV_02,RELAY,UAV,-1333355.2,5327545.2,3233668.1,10.0.0.3,180.0,51.8
481500,UAV_03,RELAY,UAV,-1336507.2,5326308.7,3234399.2,10.0.0.4,336.4,51.8
481600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481600,UAV_01,RELAY,UAV,-1334505.2,5327289.0,3233615.9,10.0.0.2,168.7,51.8
481600,UAV_02,RELAY,UAV,-1333355.4,5327546.0,3233666.8,10.0.0.3,180.0,51.8
481600,UAV_03,RELAY,UAV,-1336506.4,5326308.2,3234400.4,10.0.0.4,336.4,51.8
481700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481700,UAV_01,RELAY,UAV,-1334505.7,5327289.7,3233614.6,10.0.0.2,168.7,51.8
481700,UAV_02,RELAY,UAV,-1333355.6,5327546.7,3233665.6,10.0.0.3,180.0,51.8
481700,UAV_03,RELAY,UAV,-1336505.7,5326307.6,3234401.6,10.0.0.4,336.4,51.8
481800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481800,UAV_01,RELAY,UAV,-1334506.1,5327290.3,3233613.4,10.0.0.2,168.7,51.8
481800,UAV_02,RELAY,UAV,-1333355.8,5327547.4,3233664.3,10.0.0.3,180.0,51.8
481800,UAV_03,RELAY,UAV,-1336504.9,5326307.1,3234402.8,10.0.0.4,336.4,51.8
481900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
481900,UAV_01,RELAY,UAV,-1334506.6,5327291.0,3233612.1,10.0.0.2,167.3,51.8
481900,UAV_02,RELAY,UAV,-1333356.0,5327548.2,3233663.0,10.0.0.3,180.0,51.8
481900,UAV_03,RELAY,UAV,-1336504.2,5326306.6,3234404.0,10.0.0.4,336.4,51.8
482000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482000,UAV_01,RELAY,UAV,-1334507.1,5327291.6,3233610.9,10.0.0.2,167.3,51.8
482000,UAV_02,RELAY,UAV,-1333356.2,5327548.9,3233661.7,10.0.0.3,180.0,51.8
482000,UAV_03,RELAY,UAV,-1336503.4,5326306.0,3234405.1,10.0.0.4,336.4,51.8
482100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482100,UAV_01,RELAY,UAV,-1334507.6,5327292.3,3233609.6,10.0.0.2,167.3,51.8
482100,UAV_02,RELAY,UAV,-1333356.4,5327549.7,3233660.4,10.0.0.3,180.0,51.8
482100,UAV_03,RELAY,UAV,-1336502.7,5326305.5,3234406.3,10.0.0.4,336.4,51.8
482200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482200,UAV_01,RELAY,UAV,-1334508.1,5327292.9,3233608.3,10.0.0.2,167.3,51.8
482200,UAV_02,RELAY,UAV,-1333356.6,5327550.4,3233659.1,10.0.0.3,180.0,51.8
482200,UAV_03,RELAY,UAV,-1336501.9,5326305.0,3234407.5,10.0.0.4,335.1,51.8
482300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482300,UAV_01,RELAY,UAV,-1334508.6,5327293.5,3233607.1,10.0.0.2,167.3,51.8
482300,UAV_02,RELAY,UAV,-1333356.7,5327551.1,3233657.8,10.0.0.3,180.0,51.8
482300,UAV_03,RELAY,UAV,-1336501.1,5326304.5,3234408.7,10.0.0.4,335.1,51.8
482400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482400,UAV_01,RELAY,UAV,-1334509.1,5327294.2,3233605.8,10.0.0.2,166.0,51.8
482400,UAV_02,RELAY,UAV,-1333356.9,5327551.9,3233656.5,10.0.0.3,180.0,51.8
482400,UAV_03,RELAY,UAV,-1336500.3,5326303.9,3234409.8,10.0.0.4,335.1,51.8
482500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482500,UAV_01,RELAY,UAV,-1334509.7,5327294.8,3233604.6,10.0.0.2,166.0,51.8
482500,UAV_02,RELAY,UAV,-1333357.1,5327552.6,3233655.2,10.0.0.3,180.0,51.8
482500,UAV_03,RELAY,UAV,-1336499.5,5326303.4,3234411.0,10.0.0.4,335.1,51.8
482600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482600,UAV_01,RELAY,UAV,-1334510.2,5327295.4,3233603.3,10.0.0.2,166.0,51.7
482600,UAV_02,RELAY,UAV,-1333357.3,5327553.4,3233653.9,10.0.0.3,180.0,51.7
482600,UAV_03,RELAY,UAV,-1336498.7,5326302.9,3234412.2,10.0.0.4,335.1,51.7
482700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482700,UAV_01,RELAY,UAV,-1334510.7,5327296.1,3233602.1,10.0.0.2,166.0,51.7
482700,UAV_02,RELAY,UAV,-1333357.5,5327554.1,3233652.7,10.0.0.3,180.0,51.7
482700,UAV_03,RELAY,UAV,-1336498.0,5326302.4,3234413.3,10.0.0.4,335.1,51.7
482800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482800,UAV_01,RELAY,UAV,-1334511.3,5327296.7,3233600.8,10.0.0.2,166.0,51.7
482800,UAV_02,RELAY,UAV,-1333357.7,5327554.9,3233651.4,10.0.0.3,180.0,51.7
482800,UAV_03,RELAY,UAV,-1336497.2,5326301.9,3234414.5,10.0.0.4,335.1,51.7
482900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
482900,UAV_01,RELAY,UAV,-1334511.8,5327297.3,3233599.6,10.0.0.2,164.6,51.7
482900,UAV_02,RELAY,UAV,-1333357.9,5327555.6,3233650.1,10.0.0.3,178.6,51.7
482900,UAV_03,RELAY,UAV,-1336496.4,5326301.3,3234415.7,10.0.0.4,335.1,51.7
483000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483000,UAV_01,RELAY,UAV,-1334512.4,5327297.9,3233598.3,10.0.0.2,164.6,51.7
483000,UAV_02,RELAY,UAV,-1333358.1,5327556.3,3233648.8,10.0.0.3,178.6,51.7
483000,UAV_03,RELAY,UAV,-1336495.6,5326300.8,3234416.8,10.0.0.4,335.1,51.7
483100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483100,UAV_01,RELAY,UAV,-1334512.9,5327298.6,3233597.1,10.0.0.2,164.6,51.7
483100,UAV_02,RELAY,UAV,-1333358.3,5327557.1,3233647.5,10.0.0.3,178.6,51.7
483100,UAV_03,RELAY,UAV,-1336494.8,5326300.3,3234418.0,10.0.0.4,335.1,51.7
483200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483200,UAV_01,RELAY,UAV,-1334513.5,5327299.2,3233595.8,10.0.0.2,164.6,51.7
483200,UAV_02,RELAY,UAV,-1333358.6,5327557.8,3233646.2,10.0.0.3,178.6,51.7
483200,UAV_03,RELAY,UAV,-1336494.1,5326299.8,3234419.2,10.0.0.4,335.1,51.7
483300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483300,UAV_01,RELAY,UAV,-1334514.1,5327299.8,3233594.6,10.0.0.2,164.6,51.7
483300,UAV_02,RELAY,UAV,-1333358.8,5327558.5,3233644.9,10.0.0.3,178.6,51.7
483300,UAV_03,RELAY,UAV,-1336493.3,5326299.3,3234420.4,10.0.0.4,335.1,51.7
483400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483400,UAV_01,RELAY,UAV,-1334514.7,5327300.4,3233593.4,10.0.0.2,163.2,51.7
483400,UAV_02,RELAY,UAV,-1333359.0,5327559.3,3233643.6,10.0.0.3,178.6,51.7
483400,UAV_03,RELAY,UAV,-1336492.5,5326298.7,3234421.5,10.0.0.4,335.1,51.7
483500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483500,UAV_01,RELAY,UAV,-1334515.3,5327301.0,3233592.1,10.0.0.2,163.2,51.6
483500,UAV_02,RELAY,UAV,-1333359.2,5327560.0,3233642.3,10.0.0.3,178.6,51.6
483500,UAV_03,RELAY,UAV,-1336491.7,5326298.2,3234422.7,10.0.0.4,335.1,51.6
483600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483600,UAV_01,RELAY,UAV,-1334515.9,5327301.6,3233590.9,10.0.0.2,163.2,51.6
483600,UAV_02,RELAY,UAV,-1333359.4,5327560.7,3233641.0,10.0.0.3,178.6,51.6
483600,UAV_03,RELAY,UAV,-1336490.9,5326297.7,3234423.9,10.0.0.4,335.1,51.6
483700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483700,UAV_01,RELAY,UAV,-1334516.5,5327302.2,3233589.7,10.0.0.2,163.2,51.6
483700,UAV_02,RELAY,UAV,-1333359.7,5327561.5,3233639.8,10.0.0.3,178.6,51.6
483700,UAV_03,RELAY,UAV,-1336490.1,5326297.2,3234425.0,10.0.0.4,335.1,51.6
483800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483800,UAV_01,RELAY,UAV,-1334517.1,5327302.8,3233588.4,10.0.0.2,163.2,51.6
483800,UAV_02,RELAY,UAV,-1333359.9,5327562.2,3233638.5,10.0.0.3,178.6,51.6
483800,UAV_03,RELAY,UAV,-1336489.4,5326296.7,3234426.2,10.0.0.4,335.1,51.6
483900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
483900,UAV_01,RELAY,UAV,-1334517.7,5327303.4,3233587.2,10.0.0.2,161.8,51.6
483900,UAV_02,RELAY,UAV,-1333360.1,5327562.9,3233637.2,10.0.0.3,178.6,51.6
483900,UAV_03,RELAY,UAV,-1336488.6,5326296.1,3234427.4,10.0.0.4,335.1,51.6
484000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484000,UAV_01,RELAY,UAV,-1334518.3,5327304.0,3233586.0,10.0.0.2,161.8,51.6
484000,UAV_02,RELAY,UAV,-1333360.3,5327563.7,3233635.9,10.0.0.3,178.6,51.6
484000,UAV_03,RELAY,UAV,-1336487.8,5326295.6,3234428.6,10.0.0.4,335.1,51.6
484100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484100,UAV_01,RELAY,UAV,-1334518.9,5327304.6,3233584.7,10.0.0.2,161.8,51.6
484100,UAV_02,RELAY,UAV,-1333360.5,5327564.4,3233634.6,10.0.0.3,178.6,51.6
484100,UAV_03,RELAY,UAV,-1336487.0,5326295.1,3234429.7,10.0.0.4,335.1,51.6
484200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484200,UAV_01,RELAY,UAV,-1334519.6,5327305.2,3233583.5,10.0.0.2,161.8,51.6
484200,UAV_02,RELAY,UAV,-1333360.8,5327565.1,3233633.3,10.0.0.3,178.6,51.6
484200,UAV_03,RELAY,UAV,-1336486.2,5326294.6,3234430.9,10.0.0.4,335.1,51.6
484300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484300,UAV_01,RELAY,UAV,-1334520.2,5327305.8,3233582.3,10.0.0.2,160.5,51.6
484300,UAV_02,RELAY,UAV,-1333361.0,5327565.9,3233632.0,10.0.0.3,178.6,51.6
484300,UAV_03,RELAY,UAV,-1336485.5,5326294.1,3234432.1,10.0.0.4,335.1,51.6
484400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484400,UAV_01,RELAY,UAV,-1334520.9,5327306.4,3233581.1,10.0.0.2,160.5,51.6
484400,UAV_02,RELAY,UAV,-1333361.2,5327566.6,3233630.7,10.0.0.3,178.6,51.6
484400,UAV_03,RELAY,UAV,-1336484.7,5326293.5,3234433.2,10.0.0.4,335.1,51.6
484500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484500,UAV_01,RELAY,UAV,-1334521.5,5327306.9,3233579.9,10.0.0.2,160.5,51.5
484500,UAV_02,RELAY,UAV,-1333361.4,5327567.3,3233629.4,10.0.0.3,178.6,51.5
484500,UAV_03,RELAY,UAV,-1336483.9,5326293.0,3234434.4,10.0.0.4,335.1,51.5
484600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484600,UAV_01,RELAY,UAV,-1334522.2,5327307.5,3233578.6,10.0.0.2,160.5,51.5
484600,UAV_02,RELAY,UAV,-1333361.6,5327568.0,3233628.1,10.0.0.3,178.6,51.5
484600,UAV_03,RELAY,UAV,-1336483.1,5326292.5,3234435.6,10.0.0.4,335.1,51.5
484700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484700,UAV_01,RELAY,UAV,-1334522.9,5327308.1,3233577.4,10.0.0.2,160.5,51.5
484700,UAV_02,RELAY,UAV,-1333361.9,5327568.8,3233626.9,10.0.0.3,178.6,51.5
484700,UAV_03,RELAY,UAV,-1336482.3,5326292.0,3234436.7,10.0.0.4,335.1,51.5
484800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484800,UAV_01,RELAY,UAV,-1334523.5,5327308.7,3233576.2,10.0.0.2,159.1,51.5
484800,UAV_02,RELAY,UAV,-1333362.1,5327569.5,3233625.6,10.0.0.3,178.6,51.5
484800,UAV_03,RELAY,UAV,-1336481.5,5326291.5,3234437.9,10.0.0.4,335.1,51.5
484900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
484900,UAV_01,RELAY,UAV,-1334524.2,5327309.2,3233575.0,10.0.0.2,159.1,51.5
484900,UAV_02,RELAY,UAV,-1333362.3,5327570.2,3233624.3,10.0.0.3,178.6,51.5
484900,UAV_03,RELAY,UAV,-1336480.8,5326291.0,3234439.1,10.0.0.4,335.1,51.5
485000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485000,UAV_01,RELAY,UAV,-1334524.9,5327309.8,3233573.8,10.0.0.2,159.1,51.5
485000,UAV_02,RELAY,UAV,-1333362.5,5327571.0,3233623.0,10.0.0.3,178.6,51.5
485000,UAV_03,RELAY,UAV,-1336480.0,5326290.4,3234440.3,10.0.0.4,335.1,51.5
485100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485100,UAV_01,RELAY,UAV,-1334525.6,5327310.4,3233572.6,10.0.0.2,159.1,51.5
485100,UAV_02,RELAY,UAV,-1333362.8,5327571.7,3233621.7,10.0.0.3,178.6,51.5
485100,UAV_03,RELAY,UAV,-1336479.2,5326289.9,3234441.4,10.0.0.4,335.1,51.5
485200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485200,UAV_01,RELAY,UAV,-1334526.3,5327310.9,3233571.4,10.0.0.2,159.1,51.5
485200,UAV_02,RELAY,UAV,-1333363.0,5327572.4,3233620.4,10.0.0.3,177.2,51.5
485200,UAV_03,RELAY,UAV,-1336478.4,5326289.4,3234442.6,10.0.0.4,335.1,51.5
485300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485300,UAV_01,RELAY,UAV,-1334527.0,5327311.5,3233570.2,10.0.0.2,157.7,51.5
485300,UAV_02,RELAY,UAV,-1333363.2,5327573.2,3233619.1,10.0.0.3,177.2,51.5
485300,UAV_03,RELAY,UAV,-1336477.6,5326288.9,3234443.8,10.0.0.4,335.1,51.5
485400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485400,UAV_01,RELAY,UAV,-1334527.7,5327312.0,3233569.0,10.0.0.2,157.7,51.5
485400,UAV_02,RELAY,UAV,-1333363.5,5327573.9,3233617.8,10.0.0.3,177.2,51.5
485400,UAV_03,RELAY,UAV,-1336476.9,5326288.4,3234444.9,10.0.0.4,335.1,51.5
485500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485500,UAV_01,RELAY,UAV,-1334528.4,5327312.6,3233567.8,10.0.0.2,157.7,51.4
485500,UAV_02,RELAY,UAV,-1333363.8,5327574.6,3233616.5,10.0.0.3,177.2,51.4
485500,UAV_03,RELAY,UAV,-1336476.0,5326287.9,3234446.1,10.0.0.4,333.7,51.4
485600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485600,UAV_01,RELAY,UAV,-1334529.2,5327313.1,3233566.6,10.0.0.2,157.7,51.4
485600,UAV_02,RELAY,UAV,-1333364.0,5327575.3,3233615.3,10.0.0.3,177.2,51.4
485600,UAV_03,RELAY,UAV,-1336475.2,5326287.3,3234447.2,10.0.0.4,333.7,51.4
485700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485700,UAV_01,RELAY,UAV,-1334529.9,5327313.7,3233565.4,10.0.0.2,157.7,51.4
485700,UAV_02,RELAY,UAV,-1333364.3,5327576.1,3233614.0,10.0.0.3,177.2,51.4
485700,UAV_03,RELAY,UAV,-1336474.4,5326286.8,3234448.4,10.0.0.4,333.7,51.4
485800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485800,UAV_01,RELAY,UAV,-1334530.6,5327314.2,3233564.2,10.0.0.2,156.3,51.4
485800,UAV_02,RELAY,UAV,-1333364.5,5327576.8,3233612.7,10.0.0.3,177.2,51.4
485800,UAV_03,RELAY,UAV,-1336473.6,5326286.3,3234449.6,10.0.0.4,333.7,51.4
485900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
485900,UAV_01,RELAY,UAV,-1334531.4,5327314.7,3233563.0,10.0.0.2,156.3,51.4
485900,UAV_02,RELAY,UAV,-1333364.8,5327577.5,3233611.4,10.0.0.3,177.2,51.4
485900,UAV_03,RELAY,UAV,-1336472.8,5326285.8,3234450.7,10.0.0.4,333.7,51.4
486000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
486000,UAV_01,RELAY,UAV,-1334532.1,5327315.3,3233561.9,10.0.0.2,156.3,51.4
486000,UAV_02,RELAY,UAV,-1333365.0,5327578.2,3233610.1,10.0.0.3,177.2,51.4
486000,UAV_03,RELAY,UAV,-1336472.0,5326285.3,3234451.9,10.0.0.4,333.7,51.4
486100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
486100,UAV_01,RELAY,UAV,-1334532.9,5327315.8,3233560.7,10.0.0.2,156.3,51.4
486100,UAV_02,RELAY,UAV,-1333365.3,5327579.0,3233608.8,10.0.0.3,177.2,51.4
486100,UAV_03,RELAY,UAV,-1336471.2,5326284.8,3234453.0,10.0.0.4,333.7,51.4
486200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
486200,UAV_01,RELAY,UAV,-1334533.6,5327316.3,3233559.5,10.0.0.2,156.3,51.4
486200,UAV_02,RELAY,UAV,-1333365.5,5327579.7,3233607.5,10.0.0.3,177.2,51.4
486200,UAV_03,RELAY,UAV,-1336470.4,5326284.3,3234454.2,10.0.0.4,333.7,51.4
486300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
486300,UAV_01,RELAY,UAV,-1334534.4,5327316.9,3233558.3,10.0.0.2,155.0,51.4
486300,UAV_02,RELAY,UAV,-1333365.8,5327580.4,3233606.2,10.0.0.3,177.2,51.4
486300,UAV_03,RELAY,UAV,-1336469.6,5326283.8,3234455.3,10.0.0.4,333.7,51.4
486400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
486400,UAV_01,RELAY,UAV,-1334535.2,5327317.4,3233557.1,10.0.0.2,155.0,51.4
486400,UAV_02,RELAY,UAV,-1333366.1,5327581.1,3233604.9,10.0.0.3,177.2,51.4
486400,UAV_03,RELAY,UAV,-1336468.7,5326283.3,3234456.5,10.0.0.4,333.7,51.4
486500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
486500,UAV_01,RELAY,UAV,-1334536.0,5327317.9,3233556.0,10.0.0.2,155.0,51.3
486500,UAV_02,RELAY,UAV,-1333366.3,5327581.8,3233603.7,10.0.0.3,177.2,51.3
