time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
241000,UAV_02,RELAY,UAV,-1335766.0,5326452.4,3234467.9,10.0.0.3,320.2,75.9
241000,UAV_03,RELAY,UAV,-1335505.4,5328051.9,3231957.4,10.0.0.4,76.8,75.9
241100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241100,UAV_01,RELAY,UAV,-1334665.9,5327113.7,3233836.9,10.0.0.2,244.1,75.9
241100,UAV_02,RELAY,UAV,-1335764.9,5326452.1,3234468.9,10.0.0.3,320.2,75.9
241100,UAV_03,RELAY,UAV,-1335506.8,5328051.4,3231957.7,10.0.0.4,76.8,75.9
241200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241200,UAV_01,RELAY,UAV,-1334664.6,5327114.3,3233836.4,10.0.0.2,244.1,75.9
241200,UAV_02,RELAY,UAV,-1335763.8,5326451.8,3234469.9,10.0.0.3,320.2,75.9
241200,UAV_03,RELAY,UAV,-1335508.2,5328050.9,3231958.0,10.0.0.4,76.8,75.9
241300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241300,UAV_01,RELAY,UAV,-1334663.4,5327115.0,3233835.8,10.0.0.2,244.1,75.9
241300,UAV_02,RELAY,UAV,-1335762.7,5326451.4,3234470.9,10.0.0.3,320.2,75.9
241300,UAV_03,RELAY,UAV,-1335509.5,5328050.3,3231958.3,10.0.0.4,76.8,75.9
241400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241400,UAV_01,RELAY,UAV,-1334662.2,5327115.6,3233835.2,10.0.0.2,242.7,75.9
241400,UAV_02,RELAY,UAV,-1335761.7,5326451.1,3234471.9,10.0.0.3,320.2,75.9
241400,UAV_03,RELAY,UAV,-1335510.9,5328049.8,3231958.6,10.0.0.4,76.8,75.9
241500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241500,UAV_01,RELAY,UAV,-1334661.0,5327116.3,3233834.6,10.0.0.2,242.7,75.8
241500,UAV_02,RELAY,UAV,-1335760.6,5326450.8,3234472.9,10.0.0.3,320.2,75.8
241500,UAV_03,RELAY,UAV,-1335512.3,5328049.3,3231958.9,10.0.0.4,76.8,75.8
241600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241600,UAV_01,RELAY,UAV,-1334659.8,5327117.0,3233834.0,10.0.0.2,242.7,75.8
241600,UAV_02,RELAY,UAV,-1335759.5,5326450.4,3234473.9,10.0.0.3,320.2,75.8
241600,UAV_03,RELAY,UAV,-1335513.7,5328048.8,3231959.1,10.0.0.4,76.8,75.8
241700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241700,UAV_01,RELAY,UAV,-1334658.6,5327117.6,3233833.4,10.0.0.2,241.3,75.8
241700,UAV_02,RELAY,UAV,-1335758.4,5326450.1,3234474.8,10.0.0.3,320.2,75.8
241700,UAV_03,RELAY,UAV,-1335515.0,5328048.2,3231959.4,10.0.0.4,75.5,75.8
241800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241800,UAV_01,RELAY,UAV,-1334657.4,5327118.3,3233832.8,10.0.0.2,241.3,75.8
241800,UAV_02,RELAY,UAV,-1335757.4,5326449.8,3234475.8,10.0.0.3,320.2,75.8
241800,UAV_03,RELAY,UAV,-1335516.4,5328047.7,3231959.8,10.0.0.4,75.5,75.8
241900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
241900,UAV_01,RELAY,UAV,-1334656.2,5327119.0,3233832.2,10.0.0.2,241.3,75.8
241900,UAV_02,RELAY,UAV,-1335756.3,5326449.4,3234476.8,10.0.0.3,320.2,75.8
241900,UAV_03,RELAY,UAV,-1335517.8,5328047.2,3231960.1,10.0.0.4,75.5,75.8
242000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242000,UAV_01,RELAY,UAV,-1334655.0,5327119.7,3233831.6,10.0.0.2,241.3,75.8
242000,UAV_02,RELAY,UAV,-1335755.2,5326449.1,3234477.8,10.0.0.3,320.2,75.8
242000,UAV_03,RELAY,UAV,-1335519.1,5328046.6,3231960.4,10.0.0.4,75.5,75.8
242100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242100,UAV_01,RELAY,UAV,-1334653.8,5327120.3,3233830.9,10.0.0.2,239.9,75.8
242100,UAV_02,RELAY,UAV,-1335754.1,5326448.7,3234478.8,10.0.0.3,320.2,75.8
242100,UAV_03,RELAY,UAV,-1335520.5,5328046.1,3231960.7,10.0.0.4,75.5,75.8
242200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242200,UAV_01,RELAY,UAV,-1334652.7,5327121.0,3233830.3,10.0.0.2,239.9,75.8
242200,UAV_02,RELAY,UAV,-1335753.1,5326448.4,3234479.8,10.0.0.3,320.2,75.8
242200,UAV_03,RELAY,UAV,-1335521.8,5328045.6,3231961.1,10.0.0.4,75.5,75.8
242300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242300,UAV_01,RELAY,UAV,-1334651.5,5327121.7,3233829.6,10.0.0.2,239.9,75.8
242300,UAV_02,RELAY,UAV,-1335752.0,5326448.1,3234480.8,10.0.0.3,320.2,75.8
242300,UAV_03,RELAY,UAV,-1335523.2,5328045.0,3231961.4,10.0.0.4,75.5,75.8
242400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242400,UAV_01,RELAY,UAV,-1334650.3,5327122.4,3233829.0,10.0.0.2,238.6,75.8
242400,UAV_02,RELAY,UAV,-1335750.9,5326447.7,3234481.8,10.0.0.3,320.2,75.8
242400,UAV_03,RELAY,UAV,-1335524.6,5328044.5,3231961.7,10.0.0.4,75.5,75.8
242500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242500,UAV_01,RELAY,UAV,-1334649.2,5327123.1,3233828.3,10.0.0.2,238.6,75.8
242500,UAV_02,RELAY,UAV,-1335749.8,5326447.4,3234482.8,10.0.0.3,320.2,75.8
242500,UAV_03,RELAY,UAV,-1335525.9,5328043.9,3231962.0,10.0.0.4,75.5,75.8
242600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242600,UAV_01,RELAY,UAV,-1334648.1,5327123.8,3233827.7,10.0.0.2,238.6,75.7
242600,UAV_02,RELAY,UAV,-1335748.8,5326447.1,3234483.8,10.0.0.3,320.2,75.7
242600,UAV_03,RELAY,UAV,-1335527.3,5328043.4,3231962.4,10.0.0.4,75.5,75.7
242700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242700,UAV_01,RELAY,UAV,-1334646.9,5327124.5,3233827.0,10.0.0.2,238.6,75.7
242700,UAV_02,RELAY,UAV,-1335747.7,5326446.7,3234484.8,10.0.0.3,320.2,75.7
242700,UAV_03,RELAY,UAV,-1335528.6,5328042.9,3231962.7,10.0.0.4,75.5,75.7
242800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242800,UAV_01,RELAY,UAV,-1334645.8,5327125.2,3233826.3,10.0.0.2,237.2,75.7
242800,UAV_02,RELAY,UAV,-1335746.6,5326446.4,3234485.8,10.0.0.3,320.2,75.7
242800,UAV_03,RELAY,UAV,-1335530.0,5328042.3,3231963.0,10.0.0.4,75.5,75.7
242900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
242900,UAV_01,RELAY,UAV,-1334644.7,5327125.9,3233825.6,10.0.0.2,237.2,75.7
242900,UAV_02,RELAY,UAV,-1335745.6,5326446.0,3234486.7,10.0.0.3,320.2,75.7
242900,UAV_03,RELAY,UAV,-1335531.4,5328041.8,3231963.3,10.0.0.4,75.5,75.7
243000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243000,UAV_01,RELAY,UAV,-1334643.5,5327126.6,3233824.9,10.0.0.2,237.2,75.7
243000,UAV_02,RELAY,UAV,-1335744.5,5326445.7,3234487.7,10.0.0.3,320.2,75.7
243000,UAV_03,RELAY,UAV,-1335532.7,5328041.2,3231963.7,10.0.0.4,75.5,75.7
243100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243100,UAV_01,RELAY,UAV,-1334642.4,5327127.3,3233824.2,10.0.0.2,235.8,75.7
243100,UAV_02,RELAY,UAV,-1335743.4,5326445.4,3234488.7,10.0.0.3,320.2,75.7
243100,UAV_03,RELAY,UAV,-1335534.1,5328040.7,3231964.0,10.0.0.4,75.5,75.7
243200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243200,UAV_01,RELAY,UAV,-1334641.3,5327128.1,3233823.5,10.0.0.2,235.8,75.7
243200,UAV_02,RELAY,UAV,-1335742.3,5326445.0,3234489.7,10.0.0.3,320.2,75.7
243200,UAV_03,RELAY,UAV,-1335535.5,5328040.2,3231964.3,10.0.0.4,75.5,75.7
243300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243300,UAV_01,RELAY,UAV,-1334640.2,5327128.8,3233822.7,10.0.0.2,235.8,75.7
243300,UAV_02,RELAY,UAV,-1335741.3,5326444.7,3234490.7,10.0.0.3,320.2,75.7
243300,UAV_03,RELAY,UAV,-1335536.8,5328039.6,3231964.6,10.0.0.4,75.5,75.7
243400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243400,UAV_01,RELAY,UAV,-1334639.1,5327129.5,3233822.0,10.0.0.2,235.8,75.7
243400,UAV_02,RELAY,UAV,-1335740.2,5326444.4,3234491.7,10.0.0.3,318.9,75.7
243400,UAV_03,RELAY,UAV,-1335538.2,5328039.1,3231964.9,10.0.0.4,75.5,75.7
243500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243500,UAV_01,RELAY,UAV,-1334638.0,5327130.2,3233821.3,10.0.0.2,234.4,75.7
243500,UAV_02,RELAY,UAV,-1335739.1,5326444.0,3234492.7,10.0.0.3,318.9,75.7
243500,UAV_03,RELAY,UAV,-1335539.5,5328038.5,3231965.3,10.0.0.4,75.5,75.7
243600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243600,UAV_01,RELAY,UAV,-1334637.0,5327130.9,3233820.5,10.0.0.2,234.4,75.6
243600,UAV_02,RELAY,UAV,-1335738.0,5326443.7,3234493.6,10.0.0.3,318.9,75.6
243600,UAV_03,RELAY,UAV,-1335540.9,5328038.0,3231965.6,10.0.0.4,75.5,75.6
243700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243700,UAV_01,RELAY,UAV,-1334635.9,5327131.7,3233819.8,10.0.0.2,234.4,75.6
243700,UAV_02,RELAY,UAV,-1335736.9,5326443.4,3234494.6,10.0.0.3,318.9,75.6
243700,UAV_03,RELAY,UAV,-1335542.3,5328037.5,3231965.9,10.0.0.4,75.5,75.6
243800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243800,UAV_01,RELAY,UAV,-1334634.8,5327132.4,3233819.0,10.0.0.2,233.0,75.6
243800,UAV_02,RELAY,UAV,-1335735.8,5326443.1,3234495.6,10.0.0.3,318.9,75.6
243800,UAV_03,RELAY,UAV,-1335543.6,5328036.9,3231966.2,10.0.0.4,75.5,75.6
243900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
243900,UAV_01,RELAY,UAV,-1334633.8,5327133.1,3233818.2,10.0.0.2,233.0,75.6
243900,UAV_02,RELAY,UAV,-1335734.7,5326442.8,3234496.6,10.0.0.3,318.9,75.6
243900,UAV_03,RELAY,UAV,-1335545.0,5328036.4,3231966.6,10.0.0.4,75.5,75.6
244000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244000,UAV_01,RELAY,UAV,-1334632.7,5327133.9,3233817.5,10.0.0.2,233.0,75.6
244000,UAV_02,RELAY,UAV,-1335733.6,5326442.5,3234497.5,10.0.0.3,318.9,75.6
244000,UAV_03,RELAY,UAV,-1335546.4,5328035.8,3231966.9,10.0.0.4,75.5,75.6
244100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244100,UAV_01,RELAY,UAV,-1334631.7,5327134.6,3233816.7,10.0.0.2,233.0,75.6
244100,UAV_02,RELAY,UAV,-1335732.5,5326442.1,3234498.5,10.0.0.3,318.9,75.6
244100,UAV_03,RELAY,UAV,-1335547.7,5328035.3,3231967.2,10.0.0.4,75.5,75.6
244200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244200,UAV_01,RELAY,UAV,-1334630.6,5327135.4,3233815.9,10.0.0.2,231.7,75.6
244200,UAV_02,RELAY,UAV,-1335731.4,5326441.8,3234499.5,10.0.0.3,318.9,75.6
244200,UAV_03,RELAY,UAV,-1335549.1,5328034.8,3231967.5,10.0.0.4,75.5,75.6
244300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244300,UAV_01,RELAY,UAV,-1334629.6,5327136.1,3233815.1,10.0.0.2,231.7,75.6
244300,UAV_02,RELAY,UAV,-1335730.3,5326441.5,3234500.4,10.0.0.3,318.9,75.6
244300,UAV_03,RELAY,UAV,-1335550.4,5328034.2,3231967.9,10.0.0.4,75.5,75.6
244400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244400,UAV_01,RELAY,UAV,-1334628.6,5327136.9,3233814.3,10.0.0.2,231.7,75.6
244400,UAV_02,RELAY,UAV,-1335729.2,5326441.2,3234501.4,10.0.0.3,318.9,75.6
244400,UAV_03,RELAY,UAV,-1335551.8,5328033.7,3231968.2,10.0.0.4,75.5,75.6
244500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244500,UAV_01,RELAY,UAV,-1334627.6,5327137.6,3233813.5,10.0.0.2,230.3,75.5
244500,UAV_02,RELAY,UAV,-1335728.1,5326440.9,3234502.4,10.0.0.3,318.9,75.5
244500,UAV_03,RELAY,UAV,-1335553.2,5328033.2,3231968.5,10.0.0.4,75.5,75.5
244600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244600,UAV_01,RELAY,UAV,-1334626.6,5327138.4,3233812.6,10.0.0.2,230.3,75.5
244600,UAV_02,RELAY,UAV,-1335727.0,5326440.5,3234503.4,10.0.0.3,318.9,75.5
244600,UAV_03,RELAY,UAV,-1335554.5,5328032.6,3231968.8,10.0.0.4,75.5,75.5
244700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244700,UAV_01,RELAY,UAV,-1334625.6,5327139.1,3233811.8,10.0.0.2,230.3,75.5
244700,UAV_02,RELAY,UAV,-1335725.9,5326440.2,3234504.3,10.0.0.3,318.9,75.5
244700,UAV_03,RELAY,UAV,-1335555.9,5328032.1,3231969.2,10.0.0.4,75.5,75.5
244800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244800,UAV_01,RELAY,UAV,-1334624.6,5327139.9,3233811.0,10.0.0.2,230.3,75.5
244800,UAV_02,RELAY,UAV,-1335724.8,5326439.9,3234505.3,10.0.0.3,318.9,75.5
244800,UAV_03,RELAY,UAV,-1335557.2,5328031.5,3231969.5,10.0.0.4,75.5,75.5
244900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
244900,UAV_01,RELAY,UAV,-1334623.6,5327140.6,3233810.2,10.0.0.2,228.9,75.5
244900,UAV_02,RELAY,UAV,-1335723.7,5326439.6,3234506.3,10.0.0.3,318.9,75.5
244900,UAV_03,RELAY,UAV,-1335558.6,5328031.0,3231969.8,10.0.0.4,75.5,75.5
245000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245000,UAV_01,RELAY,UAV,-1334622.6,5327141.4,3233809.3,10.0.0.2,228.9,75.5
245000,UAV_02,RELAY,UAV,-1335722.6,5326439.3,3234507.2,10.0.0.3,318.9,75.5
245000,UAV_03,RELAY,UAV,-1335560.0,5328030.5,3231970.1,10.0.0.4,74.1,75.5
245100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245100,UAV_01,RELAY,UAV,-1334621.6,5327142.2,3233808.5,10.0.0.2,228.9,75.5
245100,UAV_02,RELAY,UAV,-1335721.5,5326438.9,3234508.2,10.0.0.3,318.9,75.5
245100,UAV_03,RELAY,UAV,-1335561.3,5328029.9,3231970.5,10.0.0.4,74.1,75.5
245200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245200,UAV_01,RELAY,UAV,-1334620.7,5327142.9,3233807.6,10.0.0.2,227.5,75.5
245200,UAV_02,RELAY,UAV,-1335720.4,5326438.6,3234509.2,10.0.0.3,318.9,75.5
245200,UAV_03,RELAY,UAV,-1335562.7,5328029.3,3231970.8,10.0.0.4,74.1,75.5
245300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245300,UAV_01,RELAY,UAV,-1334619.7,5327143.7,3233806.7,10.0.0.2,227.5,75.5
245300,UAV_02,RELAY,UAV,-1335719.3,5326438.3,3234510.2,10.0.0.3,318.9,75.5
245300,UAV_03,RELAY,UAV,-1335564.0,5328028.8,3231971.2,10.0.0.4,74.1,75.5
245400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245400,UAV_01,RELAY,UAV,-1334618.8,5327144.5,3233805.9,10.0.0.2,227.5,75.5
245400,UAV_02,RELAY,UAV,-1335718.2,5326438.0,3234511.1,10.0.0.3,318.9,75.5
245400,UAV_03,RELAY,UAV,-1335565.4,5328028.2,3231971.6,10.0.0.4,74.1,75.5
245500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245500,UAV_01,RELAY,UAV,-1334617.8,5327145.2,3233805.0,10.0.0.2,227.5,75.5
245500,UAV_02,RELAY,UAV,-1335717.1,5326437.7,3234512.1,10.0.0.3,318.9,75.5
245500,UAV_03,RELAY,UAV,-1335566.7,5328027.7,3231971.9,10.0.0.4,74.1,75.5
245600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245600,UAV_01,RELAY,UAV,-1334616.9,5327146.0,3233804.1,10.0.0.2,226.2,75.4
245600,UAV_02,RELAY,UAV,-1335716.0,5326437.3,3234513.1,10.0.0.3,318.9,75.4
245600,UAV_03,RELAY,UAV,-1335568.1,5328027.1,3231972.3,10.0.0.4,74.1,75.4
245700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245700,UAV_01,RELAY,UAV,-1334616.0,5327146.8,3233803.2,10.0.0.2,226.2,75.4
245700,UAV_02,RELAY,UAV,-1335714.9,5326437.0,3234514.0,10.0.0.3,317.5,75.4
245700,UAV_03,RELAY,UAV,-1335569.4,5328026.6,3231972.6,10.0.0.4,74.1,75.4
245800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245800,UAV_01,RELAY,UAV,-1334615.1,5327147.6,3233802.3,10.0.0.2,226.2,75.4
245800,UAV_02,RELAY,UAV,-1335713.8,5326436.7,3234515.0,10.0.0.3,317.5,75.4
245800,UAV_03,RELAY,UAV,-1335570.8,5328026.0,3231973.0,10.0.0.4,74.1,75.4
245900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
245900,UAV_01,RELAY,UAV,-1334614.2,5327148.3,3233801.4,10.0.0.2,224.8,75.4
245900,UAV_02,RELAY,UAV,-1335712.7,5326436.4,3234515.9,10.0.0.3,317.5,75.4
245900,UAV_03,RELAY,UAV,-1335572.1,5328025.5,3231973.3,10.0.0.4,74.1,75.4
246000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
246000,UAV_01,RELAY,UAV,-1334613.3,5327149.1,3233800.5,10.0.0.2,224.8,75.4
246000,UAV_02,RELAY,UAV,-1335711.6,5326436.1,3234516.9,10.0.0.3,317.5,75.4
246000,UAV_03,RELAY,UAV,-1335573.4,5328024.9,3231973.7,10.0.0.4,74.1,75.4
246100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
246100,UAV_01,RELAY,UAV,-1334612.4,5327149.9,3233799.6,10.0.0.2,224.8,75.4
246100,UAV_02,RELAY,UAV,-1335710.5,5326435.8,3234517.8,10.0.0.3,317.5,75.4
246100,UAV_03,RELAY,UAV,-1335574.8,5328024.4,3231974.0,10.0.0.4,74.1,75.4
246200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
246200,UAV_01,RELAY,UAV,-1334611.5,5327150.7,3233798.7,10.0.0.2,224.8,75.4
246200,UAV_02,RELAY,UAV,-1335709.3,5326435.5,3234518.8,10.0.0.3,317.5,75.4
246200,UAV_03,RELAY,UAV,-1335576.1,5328023.8,3231974.4,10.0.0.4,74.1,75.4
246300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
246300,UAV_01,RELAY,UAV,-1334610.6,5327151.5,3233797.7,10.0.0.2,223.4,75.4
246300,UAV_02,RELAY,UAV,-1335708.2,5326435.2,3234519.7,10.0.0.3,317.5,75.4
246300,UAV_03,RELAY,UAV,-1335577.5,5328023.2,3231974.7,10.0.0.4,74.1,75.4
246400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
246400,UAV_01,RELAY,UAV,-1334609.7,5327152.3,3233796.8,10.0.0.2,223.4,75.4
246400,UAV_02,RELAY,UAV,-1335707.1,5326434.9,3234520.7,10.0.0.3,317.5,75.4
246400,UAV_03,RELAY,UAV,-1335578.8,5328022.7,3231975.1,10.0.0.4,74.1,75.4
246500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
246500,UAV_01,RELAY,UAV,-1334608.9,5327153.1,3233795.8,10.0.0.2,223.4,75.3
246500,UAV_02,RELAY,UAV,-1335706.0,5326434.6,3234521.7,10.0.0.3,317.5,75.3
