time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
301300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
301300,UAV_01,RELAY,UAV,-1335018.2,5327160.4,3233616.0,10.0.0.2,17.0,69.9
301300,UAV_02,RELAY,UAV,-1334983.0,5326392.5,3234887.0,10.0.0.3,285.9,69.9
301300,UAV_03,RELAY,UAV,-1336237.4,5327660.4,3232297.9,10.0.0.4,50.7,69.9
301400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
301400,UAV_01,RELAY,UAV,-1335018.5,5327159.6,3233617.3,10.0.0.2,17.0,69.9
301400,UAV_02,RELAY,UAV,-1334981.5,5326392.6,3234887.4,10.0.0.3,285.9,69.9
301400,UAV_03,RELAY,UAV,-1336238.4,5327659.7,3232298.7,10.0.0.4,50.7,69.9
301500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
301500,UAV_01,RELAY,UAV,-1335018.7,5327158.7,3233618.5,10.0.0.2,17.0,69.8
301500,UAV_02,RELAY,UAV,-1334980.1,5326392.8,3234887.7,10.0.0.3,285.9,69.8
301500,UAV_03,RELAY,UAV,-1336239.4,5327658.9,3232299.5,10.0.0.4,50.7,69.8
301600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
301600,UAV_01,RELAY,UAV,-1335019.0,5327157.9,3233619.7,10.0.0.2,15.6,69.8
301600,UAV_02,RELAY,UAV,-1334978.6,5326392.9,3234888.1,10.0.0.3,285.9,69.8
301600,UAV_03,RELAY,UAV,-1336240.4,5327658.2,3232300.3,10.0.0.4,50.7,69.8
301700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
301700,UAV_01,RELAY,UAV,-1335019.2,5327157.1,3233621.0,10.0.0.2,15.6,69.8
301700,UAV_02,RELAY,UAV,-1334977.2,5326393.1,3234888.4,10.0.0.3,285.9,69.8
301700,UAV_03,RELAY,UAV,-1336241.4,5327657.4,3232301.1,10.0.0.4,50.7,69.8
301800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
301800,UAV_01,RELAY,UAV,-1335019.4,5327156.3,3233622.2,10.0.0.2,15.6,69.8
301800,UAV_02,RELAY,UAV,-1334975.7,5326393.2,3234888.8,10.0.0.3,284.5,69.8
301800,UAV_03,RELAY,UAV,-1336242.4,5327656.7,3232301.9,10.0.0.4,50.7,69.8
301900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
301900,UAV_01,RELAY,UAV,-1335019.6,5327155.5,3233623.5,10.0.0.2,15.6,69.8
301900,UAV_02,RELAY,UAV,-1334974.3,5326393.4,3234889.1,10.0.0.3,284.5,69.8
301900,UAV_03,RELAY,UAV,-1336243.4,5327655.9,3232302.8,10.0.0.4,50.7,69.8
302000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302000,UAV_01,RELAY,UAV,-1335019.8,5327154.7,3233624.7,10.0.0.2,14.2,69.8
302000,UAV_02,RELAY,UAV,-1334972.8,5326393.6,3234889.4,10.0.0.3,284.5,69.8
302000,UAV_03,RELAY,UAV,-1336244.4,5327655.2,3232303.6,10.0.0.4,50.7,69.8
302100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302100,UAV_01,RELAY,UAV,-1335020.0,5327153.9,3233626.0,10.0.0.2,14.2,69.8
302100,UAV_02,RELAY,UAV,-1334971.4,5326393.7,3234889.8,10.0.0.3,284.5,69.8
302100,UAV_03,RELAY,UAV,-1336245.5,5327654.4,3232304.4,10.0.0.4,50.7,69.8
302200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302200,UAV_01,RELAY,UAV,-1335020.1,5327153.1,3233627.2,10.0.0.2,14.2,69.8
302200,UAV_02,RELAY,UAV,-1334969.9,5326393.9,3234890.1,10.0.0.3,284.5,69.8
302200,UAV_03,RELAY,UAV,-1336246.5,5327653.7,3232305.2,10.0.0.4,50.7,69.8
302300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302300,UAV_01,RELAY,UAV,-1335020.3,5327152.2,3233628.5,10.0.0.2,14.2,69.8
302300,UAV_02,RELAY,UAV,-1334968.4,5326394.1,3234890.4,10.0.0.3,284.5,69.8
302300,UAV_03,RELAY,UAV,-1336247.5,5327652.9,3232306.0,10.0.0.4,50.7,69.8
302400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302400,UAV_01,RELAY,UAV,-1335020.5,5327151.4,3233629.7,10.0.0.2,12.9,69.8
302400,UAV_02,RELAY,UAV,-1334967.0,5326394.2,3234890.7,10.0.0.3,284.5,69.8
302400,UAV_03,RELAY,UAV,-1336248.5,5327652.2,3232306.8,10.0.0.4,50.7,69.8
302500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302500,UAV_01,RELAY,UAV,-1335020.6,5327150.6,3233631.0,10.0.0.2,12.9,69.8
302500,UAV_02,RELAY,UAV,-1334965.5,5326394.4,3234891.1,10.0.0.3,284.5,69.8
302500,UAV_03,RELAY,UAV,-1336249.5,5327651.4,3232307.7,10.0.0.4,50.7,69.8
302600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302600,UAV_01,RELAY,UAV,-1335020.8,5327149.8,3233632.2,10.0.0.2,12.9,69.7
302600,UAV_02,RELAY,UAV,-1334964.1,5326394.6,3234891.4,10.0.0.3,284.5,69.7
302600,UAV_03,RELAY,UAV,-1336250.5,5327650.7,3232308.5,10.0.0.4,50.7,69.7
302700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302700,UAV_01,RELAY,UAV,-1335020.9,5327149.0,3233633.5,10.0.0.2,12.9,69.7
302700,UAV_02,RELAY,UAV,-1334962.6,5326394.7,3234891.7,10.0.0.3,284.5,69.7
302700,UAV_03,RELAY,UAV,-1336251.5,5327649.9,3232309.3,10.0.0.4,50.7,69.7
302800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302800,UAV_01,RELAY,UAV,-1335021.0,5327148.2,3233634.8,10.0.0.2,11.5,69.7
302800,UAV_02,RELAY,UAV,-1334961.2,5326394.9,3234892.0,10.0.0.3,284.5,69.7
302800,UAV_03,RELAY,UAV,-1336252.5,5327649.2,3232310.1,10.0.0.4,50.7,69.7
302900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
302900,UAV_01,RELAY,UAV,-1335021.2,5327147.4,3233636.0,10.0.0.2,11.5,69.7
302900,UAV_02,RELAY,UAV,-1334959.7,5326395.1,3234892.3,10.0.0.3,284.5,69.7
302900,UAV_03,RELAY,UAV,-1336253.5,5327648.4,3232310.9,10.0.0.4,50.7,69.7
303000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303000,UAV_01,RELAY,UAV,-1335021.3,5327146.6,3233637.3,10.0.0.2,11.5,69.7
303000,UAV_02,RELAY,UAV,-1334958.3,5326395.2,3234892.7,10.0.0.3,284.5,69.7
303000,UAV_03,RELAY,UAV,-1336254.5,5327647.7,3232311.7,10.0.0.4,50.7,69.7
303100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303100,UAV_01,RELAY,UAV,-1335021.4,5327145.8,3233638.6,10.0.0.2,11.5,69.7
303100,UAV_02,RELAY,UAV,-1334956.8,5326395.4,3234893.0,10.0.0.3,284.5,69.7
303100,UAV_03,RELAY,UAV,-1336255.5,5327646.9,3232312.6,10.0.0.4,50.7,69.7
303200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303200,UAV_01,RELAY,UAV,-1335021.5,5327145.0,3233639.8,10.0.0.2,10.1,69.7
303200,UAV_02,RELAY,UAV,-1334955.3,5326395.6,3234893.3,10.0.0.3,284.5,69.7
303200,UAV_03,RELAY,UAV,-1336256.5,5327646.2,3232313.4,10.0.0.4,50.7,69.7
303300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303300,UAV_01,RELAY,UAV,-1335021.5,5327144.2,3233641.1,10.0.0.2,10.1,69.7
303300,UAV_02,RELAY,UAV,-1334953.9,5326395.7,3234893.6,10.0.0.3,284.5,69.7
303300,UAV_03,RELAY,UAV,-1336257.6,5327645.4,3232314.2,10.0.0.4,50.7,69.7
303400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303400,UAV_01,RELAY,UAV,-1335021.6,5327143.4,3233642.4,10.0.0.2,10.1,69.7
303400,UAV_02,RELAY,UAV,-1334952.4,5326395.9,3234894.0,10.0.0.3,284.5,69.7
303400,UAV_03,RELAY,UAV,-1336258.6,5327644.7,3232315.0,10.0.0.4,50.7,69.7
303500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303500,UAV_01,RELAY,UAV,-1335021.7,5327142.6,3233643.6,10.0.0.2,10.1,69.7
303500,UAV_02,RELAY,UAV,-1334951.0,5326396.1,3234894.3,10.0.0.3,284.5,69.7
303500,UAV_03,RELAY,UAV,-1336259.6,5327643.9,3232315.8,10.0.0.4,50.7,69.7
303600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303600,UAV_01,RELAY,UAV,-1335021.7,5327141.9,3233644.9,10.0.0.2,8.7,69.6
303600,UAV_02,RELAY,UAV,-1334949.5,5326396.2,3234894.6,10.0.0.3,284.5,69.6
303600,UAV_03,RELAY,UAV,-1336260.6,5327643.2,3232316.7,10.0.0.4,50.7,69.6
303700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303700,UAV_01,RELAY,UAV,-1335021.7,5327141.1,3233646.2,10.0.0.2,8.7,69.6
303700,UAV_02,RELAY,UAV,-1334948.1,5326396.4,3234894.9,10.0.0.3,284.5,69.6
303700,UAV_03,RELAY,UAV,-1336261.6,5327642.4,3232317.5,10.0.0.4,50.7,69.6
303800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303800,UAV_01,RELAY,UAV,-1335021.8,5327140.3,3233647.5,10.0.0.2,8.7,69.6
303800,UAV_02,RELAY,UAV,-1334946.6,5326396.6,3234895.3,10.0.0.3,284.5,69.6
303800,UAV_03,RELAY,UAV,-1336262.6,5327641.6,3232318.3,10.0.0.4,50.7,69.6
303900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
303900,UAV_01,RELAY,UAV,-1335021.8,5327139.5,3233648.7,10.0.0.2,8.7,69.6
303900,UAV_02,RELAY,UAV,-1334945.2,5326396.8,3234895.6,10.0.0.3,284.5,69.6
303900,UAV_03,RELAY,UAV,-1336263.6,5327640.9,3232319.1,10.0.0.4,50.7,69.6
304000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304000,UAV_01,RELAY,UAV,-1335021.8,5327138.7,3233650.0,10.0.0.2,7.3,69.6
304000,UAV_02,RELAY,UAV,-1334943.7,5326396.9,3234895.9,10.0.0.3,284.5,69.6
304000,UAV_03,RELAY,UAV,-1336264.6,5327640.1,3232319.9,10.0.0.4,50.7,69.6
304100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304100,UAV_01,RELAY,UAV,-1335021.8,5327137.9,3233651.3,10.0.0.2,7.3,69.6
304100,UAV_02,RELAY,UAV,-1334942.2,5326397.1,3234896.2,10.0.0.3,284.5,69.6
304100,UAV_03,RELAY,UAV,-1336265.6,5327639.4,3232320.7,10.0.0.4,50.7,69.6
304200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304200,UAV_01,RELAY,UAV,-1335021.8,5327137.1,3233652.6,10.0.0.2,7.3,69.6
304200,UAV_02,RELAY,UAV,-1334940.8,5326397.3,3234896.5,10.0.0.3,283.1,69.6
304200,UAV_03,RELAY,UAV,-1336266.6,5327638.6,3232321.6,10.0.0.4,49.3,69.6
304300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304300,UAV_01,RELAY,UAV,-1335021.8,5327136.4,3233653.9,10.0.0.2,6.0,69.6
304300,UAV_02,RELAY,UAV,-1334939.3,5326397.5,3234896.8,10.0.0.3,283.1,69.6
304300,UAV_03,RELAY,UAV,-1336267.6,5327637.9,3232322.4,10.0.0.4,49.3,69.6
304400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304400,UAV_01,RELAY,UAV,-1335021.8,5327135.6,3233655.1,10.0.0.2,6.0,69.6
304400,UAV_02,RELAY,UAV,-1334937.9,5326397.6,3234897.1,10.0.0.3,283.1,69.6
304400,UAV_03,RELAY,UAV,-1336268.6,5327637.1,3232323.3,10.0.0.4,49.3,69.6
304500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304500,UAV_01,RELAY,UAV,-1335021.8,5327134.8,3233656.4,10.0.0.2,6.0,69.5
304500,UAV_02,RELAY,UAV,-1334936.4,5326397.8,3234897.4,10.0.0.3,283.1,69.5
304500,UAV_03,RELAY,UAV,-1336269.6,5327636.4,3232324.1,10.0.0.4,49.3,69.5
304600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304600,UAV_01,RELAY,UAV,-1335021.7,5327134.0,3233657.7,10.0.0.2,6.0,69.5
304600,UAV_02,RELAY,UAV,-1334935.0,5326398.0,3234897.7,10.0.0.3,283.1,69.5
304600,UAV_03,RELAY,UAV,-1336270.5,5327635.6,3232324.9,10.0.0.4,49.3,69.5
304700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304700,UAV_01,RELAY,UAV,-1335021.7,5327133.3,3233659.0,10.0.0.2,4.6,69.5
304700,UAV_02,RELAY,UAV,-1334933.5,5326398.2,3234898.0,10.0.0.3,283.1,69.5
304700,UAV_03,RELAY,UAV,-1336271.5,5327634.8,3232325.8,10.0.0.4,49.3,69.5
304800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304800,UAV_01,RELAY,UAV,-1335021.6,5327132.5,3233660.3,10.0.0.2,4.6,69.5
304800,UAV_02,RELAY,UAV,-1334932.0,5326398.4,3234898.3,10.0.0.3,283.1,69.5
304800,UAV_03,RELAY,UAV,-1336272.5,5327634.1,3232326.6,10.0.0.4,49.3,69.5
304900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
304900,UAV_01,RELAY,UAV,-1335021.6,5327131.7,3233661.6,10.0.0.2,4.6,69.5
304900,UAV_02,RELAY,UAV,-1334930.6,5326398.6,3234898.6,10.0.0.3,283.1,69.5
304900,UAV_03,RELAY,UAV,-1336273.5,5327633.3,3232327.5,10.0.0.4,49.3,69.5
305000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305000,UAV_01,RELAY,UAV,-1335021.5,5327131.0,3233662.8,10.0.0.2,4.6,69.5
305000,UAV_02,RELAY,UAV,-1334929.1,5326398.8,3234898.9,10.0.0.3,283.1,69.5
305000,UAV_03,RELAY,UAV,-1336274.5,5327632.6,3232328.3,10.0.0.4,49.3,69.5
305100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305100,UAV_01,RELAY,UAV,-1335021.4,5327130.2,3233664.1,10.0.0.2,3.2,69.5
305100,UAV_02,RELAY,UAV,-1334927.7,5326398.9,3234899.2,10.0.0.3,283.1,69.5
305100,UAV_03,RELAY,UAV,-1336275.5,5327631.8,3232329.1,10.0.0.4,49.3,69.5
305200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305200,UAV_01,RELAY,UAV,-1335021.3,5327129.4,3233665.4,10.0.0.2,3.2,69.5
305200,UAV_02,RELAY,UAV,-1334926.2,5326399.1,3234899.5,10.0.0.3,283.1,69.5
305200,UAV_03,RELAY,UAV,-1336276.4,5327631.0,3232330.0,10.0.0.4,49.3,69.5
305300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305300,UAV_01,RELAY,UAV,-1335021.2,5327128.7,3233666.7,10.0.0.2,3.2,69.5
305300,UAV_02,RELAY,UAV,-1334924.7,5326399.3,3234899.7,10.0.0.3,283.1,69.5
305300,UAV_03,RELAY,UAV,-1336277.4,5327630.3,3232330.8,10.0.0.4,49.3,69.5
305400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305400,UAV_01,RELAY,UAV,-1335021.1,5327127.9,3233668.0,10.0.0.2,3.2,69.5
305400,UAV_02,RELAY,UAV,-1334923.3,5326399.5,3234900.0,10.0.0.3,283.1,69.5
305400,UAV_03,RELAY,UAV,-1336278.4,5327629.5,3232331.7,10.0.0.4,49.3,69.5
305500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305500,UAV_01,RELAY,UAV,-1335021.0,5327127.1,3233669.3,10.0.0.2,1.8,69.5
305500,UAV_02,RELAY,UAV,-1334921.8,5326399.7,3234900.3,10.0.0.3,283.1,69.5
305500,UAV_03,RELAY,UAV,-1336279.4,5327628.8,3232332.5,10.0.0.4,49.3,69.5
305600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305600,UAV_01,RELAY,UAV,-1335020.8,5327126.4,3233670.6,10.0.0.2,1.8,69.4
305600,UAV_02,RELAY,UAV,-1334920.4,5326399.9,3234900.6,10.0.0.3,283.1,69.4
305600,UAV_03,RELAY,UAV,-1336280.4,5327628.0,3232333.3,10.0.0.4,49.3,69.4
305700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305700,UAV_01,RELAY,UAV,-1335020.7,5327125.6,3233671.9,10.0.0.2,1.8,69.4
305700,UAV_02,RELAY,UAV,-1334918.9,5326400.1,3234900.9,10.0.0.3,283.1,69.4
305700,UAV_03,RELAY,UAV,-1336281.3,5327627.2,3232334.2,10.0.0.4,49.3,69.4
305800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305800,UAV_01,RELAY,UAV,-1335020.6,5327124.9,3233673.2,10.0.0.2,1.8,69.4
305800,UAV_02,RELAY,UAV,-1334917.4,5326400.3,3234901.2,10.0.0.3,283.1,69.4
305800,UAV_03,RELAY,UAV,-1336282.3,5327626.5,3232335.0,10.0.0.4,49.3,69.4
305900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
305900,UAV_01,RELAY,UAV,-1335020.4,5327124.1,3233674.4,10.0.0.2,0.5,69.4
305900,UAV_02,RELAY,UAV,-1334916.0,5326400.4,3234901.5,10.0.0.3,283.1,69.4
305900,UAV_03,RELAY,UAV,-1336283.3,5327625.7,3232335.9,10.0.0.4,49.3,69.4
306000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
306000,UAV_01,RELAY,UAV,-1335020.2,5327123.4,3233675.7,10.0.0.2,0.5,69.4
306000,UAV_02,RELAY,UAV,-1334914.5,5326400.6,3234901.8,10.0.0.3,283.1,69.4
306000,UAV_03,RELAY,UAV,-1336284.3,5327625.0,3232336.7,10.0.0.4,49.3,69.4
306100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
306100,UAV_01,RELAY,UAV,-1335020.1,5327122.6,3233677.0,10.0.0.2,0.5,69.4
306100,UAV_02,RELAY,UAV,-1334913.1,5326400.8,3234902.1,10.0.0.3,283.1,69.4
306100,UAV_03,RELAY,UAV,-1336285.3,5327624.2,3232337.5,10.0.0.4,49.3,69.4
306200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
306200,UAV_01,RELAY,UAV,-1335019.9,5327121.9,3233678.3,10.0.0.2,0.5,69.4
306200,UAV_02,RELAY,UAV,-1334911.6,5326401.0,3234902.4,10.0.0.3,283.1,69.4
306200,UAV_03,RELAY,UAV,-1336286.3,5327623.4,3232338.4,10.0.0.4,49.3,69.4
306300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
306300,UAV_01,RELAY,UAV,-1335019.7,5327121.2,3233679.6,10.0.0.2,359.1,69.4
306300,UAV_02,RELAY,UAV,-1334910.1,5326401.2,3234902.7,10.0.0.3,283.1,69.4
306300,UAV_03,RELAY,UAV,-1336287.2,5327622.7,3232339.2,10.0.0.4,49.3,69.4
306400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
306400,UAV_01,RELAY,UAV,-1335019.5,5327120.4,3233680.9,10.0.0.2,359.1,69.4
306400,UAV_02,RELAY,UAV,-1334908.7,5326401.4,3234903.0,10.0.0.3,283.1,69.4
306400,UAV_03,RELAY,UAV,-1336288.2,5327621.9,3232340.1,10.0.0.4,49.3,69.4
306500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
306500,UAV_01,RELAY,UAV,-1335019.3,5327119.7,3233682.2,10.0.0.2,359.1,69.3
306500,UAV_02,RELAY,UAV,-1334907.2,5326401.6,3234903.3,10.0.0.3,281.7,69.3
