time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
423100,UAV_03,RELAY,UAV,-1336785.4,5326686.3,3233667.2,10.0.0.4,359.8,57.7
423200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423200,UAV_01,RELAY,UAV,-1335028.1,5327066.4,3233765.8,10.0.0.2,339.3,57.7
423200,UAV_02,RELAY,UAV,-1333498.3,5327076.3,3234376.8,10.0.0.3,214.4,57.7
423200,UAV_03,RELAY,UAV,-1336785.2,5326685.6,3233668.5,10.0.0.4,359.8,57.7
423300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423300,UAV_01,RELAY,UAV,-1335027.4,5327065.9,3233767.0,10.0.0.2,339.3,57.7
423300,UAV_02,RELAY,UAV,-1333497.6,5327077.1,3234375.7,10.0.0.3,214.4,57.7
423300,UAV_03,RELAY,UAV,-1336785.1,5326684.8,3233669.8,10.0.0.4,359.8,57.7
423400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423400,UAV_01,RELAY,UAV,-1335026.6,5327065.3,3233768.2,10.0.0.2,337.9,57.7
423400,UAV_02,RELAY,UAV,-1333496.9,5327078.0,3234374.7,10.0.0.3,214.4,57.7
423400,UAV_03,RELAY,UAV,-1336784.9,5326684.1,3233671.1,10.0.0.4,359.8,57.7
423500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423500,UAV_01,RELAY,UAV,-1335025.9,5327064.8,3233769.4,10.0.0.2,337.9,57.6
423500,UAV_02,RELAY,UAV,-1333496.3,5327078.8,3234373.6,10.0.0.3,214.4,57.6
423500,UAV_03,RELAY,UAV,-1336784.7,5326683.4,3233672.4,10.0.0.4,359.8,57.6
423600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423600,UAV_01,RELAY,UAV,-1335025.2,5327064.2,3233770.6,10.0.0.2,337.9,57.6
423600,UAV_02,RELAY,UAV,-1333495.6,5327079.6,3234372.5,10.0.0.3,214.4,57.6
423600,UAV_03,RELAY,UAV,-1336784.5,5326682.6,3233673.6,10.0.0.4,359.8,57.6
423700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423700,UAV_01,RELAY,UAV,-1335024.5,5327063.6,3233771.7,10.0.0.2,337.9,57.6
423700,UAV_02,RELAY,UAV,-1333494.9,5327080.4,3234371.5,10.0.0.3,214.4,57.6
423700,UAV_03,RELAY,UAV,-1336784.3,5326681.9,3233674.9,10.0.0.4,359.8,57.6
423800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423800,UAV_01,RELAY,UAV,-1335023.8,5327063.1,3233772.9,10.0.0.2,336.6,57.6
423800,UAV_02,RELAY,UAV,-1333494.3,5327081.2,3234370.4,10.0.0.3,214.4,57.6
423800,UAV_03,RELAY,UAV,-1336784.1,5326681.1,3233676.2,10.0.0.4,359.8,57.6
423900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
423900,UAV_01,RELAY,UAV,-1335023.0,5327062.6,3233774.1,10.0.0.2,336.6,57.6
423900,UAV_02,RELAY,UAV,-1333493.6,5327082.1,3234369.3,10.0.0.3,213.0,57.6
423900,UAV_03,RELAY,UAV,-1336783.9,5326680.4,3233677.5,10.0.0.4,359.8,57.6
424000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424000,UAV_01,RELAY,UAV,-1335022.3,5327062.0,3233775.3,10.0.0.2,336.6,57.6
424000,UAV_02,RELAY,UAV,-1333493.0,5327082.9,3234368.2,10.0.0.3,213.0,57.6
424000,UAV_03,RELAY,UAV,-1336783.7,5326679.6,3233678.8,10.0.0.4,359.8,57.6
424100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424100,UAV_01,RELAY,UAV,-1335021.5,5327061.5,3233776.5,10.0.0.2,336.6,57.6
424100,UAV_02,RELAY,UAV,-1333492.3,5327083.7,3234367.2,10.0.0.3,213.0,57.6
424100,UAV_03,RELAY,UAV,-1336783.5,5326678.9,3233680.1,10.0.0.4,359.8,57.6
424200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424200,UAV_01,RELAY,UAV,-1335020.8,5327061.0,3233777.7,10.0.0.2,336.6,57.6
424200,UAV_02,RELAY,UAV,-1333491.7,5327084.5,3234366.1,10.0.0.3,213.0,57.6
424200,UAV_03,RELAY,UAV,-1336783.3,5326678.2,3233681.4,10.0.0.4,359.8,57.6
424300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424300,UAV_01,RELAY,UAV,-1335020.0,5327060.4,3233778.8,10.0.0.2,335.2,57.6
424300,UAV_02,RELAY,UAV,-1333491.0,5327085.3,3234365.0,10.0.0.3,213.0,57.6
424300,UAV_03,RELAY,UAV,-1336783.2,5326677.4,3233682.7,10.0.0.4,359.8,57.6
424400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424400,UAV_01,RELAY,UAV,-1335019.2,5327059.9,3233780.0,10.0.0.2,335.2,57.6
424400,UAV_02,RELAY,UAV,-1333490.4,5327086.2,3234363.9,10.0.0.3,213.0,57.6
424400,UAV_03,RELAY,UAV,-1336783.0,5326676.7,3233684.0,10.0.0.4,359.8,57.6
424500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424500,UAV_01,RELAY,UAV,-1335018.4,5327059.4,3233781.2,10.0.0.2,335.2,57.5
424500,UAV_02,RELAY,UAV,-1333489.8,5327087.0,3234362.8,10.0.0.3,213.0,57.5
424500,UAV_03,RELAY,UAV,-1336782.8,5326675.9,3233685.3,10.0.0.4,359.8,57.5
424600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424600,UAV_01,RELAY,UAV,-1335017.7,5327058.9,3233782.4,10.0.0.2,335.2,57.5
424600,UAV_02,RELAY,UAV,-1333489.1,5327087.8,3234361.8,10.0.0.3,213.0,57.5
424600,UAV_03,RELAY,UAV,-1336782.6,5326675.2,3233686.6,10.0.0.4,359.8,57.5
424700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424700,UAV_01,RELAY,UAV,-1335016.9,5327058.4,3233783.5,10.0.0.2,333.8,57.5
424700,UAV_02,RELAY,UAV,-1333488.5,5327088.6,3234360.7,10.0.0.3,213.0,57.5
424700,UAV_03,RELAY,UAV,-1336782.4,5326674.5,3233687.8,10.0.0.4,359.8,57.5
424800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424800,UAV_01,RELAY,UAV,-1335016.1,5327057.9,3233784.7,10.0.0.2,333.8,57.5
424800,UAV_02,RELAY,UAV,-1333487.9,5327089.4,3234359.6,10.0.0.3,213.0,57.5
424800,UAV_03,RELAY,UAV,-1336782.2,5326673.7,3233689.1,10.0.0.4,359.8,57.5
424900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
424900,UAV_01,RELAY,UAV,-1335015.3,5327057.3,3233785.8,10.0.0.2,333.8,57.5
424900,UAV_02,RELAY,UAV,-1333487.2,5327090.3,3234358.5,10.0.0.3,213.0,57.5
424900,UAV_03,RELAY,UAV,-1336782.0,5326673.0,3233690.4,10.0.0.4,359.8,57.5
425000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425000,UAV_01,RELAY,UAV,-1335014.4,5327056.8,3233787.0,10.0.0.2,333.8,57.5
425000,UAV_02,RELAY,UAV,-1333486.6,5327091.1,3234357.4,10.0.0.3,213.0,57.5
425000,UAV_03,RELAY,UAV,-1336781.8,5326672.2,3233691.7,10.0.0.4,359.8,57.5
425100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425100,UAV_01,RELAY,UAV,-1335013.6,5327056.3,3233788.2,10.0.0.2,333.8,57.5
425100,UAV_02,RELAY,UAV,-1333486.0,5327091.9,3234356.3,10.0.0.3,213.0,57.5
425100,UAV_03,RELAY,UAV,-1336781.6,5326671.5,3233693.0,10.0.0.4,359.8,57.5
425200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425200,UAV_01,RELAY,UAV,-1335012.8,5327055.8,3233789.3,10.0.0.2,332.4,57.5
425200,UAV_02,RELAY,UAV,-1333485.3,5327092.7,3234355.3,10.0.0.3,213.0,57.5
425200,UAV_03,RELAY,UAV,-1336781.4,5326670.8,3233694.3,10.0.0.4,359.8,57.5
425300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425300,UAV_01,RELAY,UAV,-1335012.0,5327055.4,3233790.5,10.0.0.2,332.4,57.5
425300,UAV_02,RELAY,UAV,-1333484.7,5327093.5,3234354.2,10.0.0.3,213.0,57.5
425300,UAV_03,RELAY,UAV,-1336781.3,5326670.0,3233695.6,10.0.0.4,359.8,57.5
425400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425400,UAV_01,RELAY,UAV,-1335011.1,5327054.9,3233791.6,10.0.0.2,332.4,57.5
425400,UAV_02,RELAY,UAV,-1333484.0,5327094.4,3234353.1,10.0.0.3,213.0,57.5
425400,UAV_03,RELAY,UAV,-1336781.1,5326669.3,3233696.9,10.0.0.4,359.8,57.5
425500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425500,UAV_01,RELAY,UAV,-1335010.3,5327054.4,3233792.7,10.0.0.2,332.4,57.4
425500,UAV_02,RELAY,UAV,-1333483.4,5327095.2,3234352.0,10.0.0.3,213.0,57.4
425500,UAV_03,RELAY,UAV,-1336780.9,5326668.5,3233698.2,10.0.0.4,359.8,57.4
425600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425600,UAV_01,RELAY,UAV,-1335009.5,5327053.9,3233793.9,10.0.0.2,331.1,57.4
425600,UAV_02,RELAY,UAV,-1333482.8,5327096.0,3234350.9,10.0.0.3,213.0,57.4
425600,UAV_03,RELAY,UAV,-1336780.7,5326667.8,3233699.5,10.0.0.4,359.8,57.4
425700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425700,UAV_01,RELAY,UAV,-1335008.6,5327053.4,3233795.0,10.0.0.2,331.1,57.4
425700,UAV_02,RELAY,UAV,-1333482.1,5327096.8,3234349.8,10.0.0.3,213.0,57.4
425700,UAV_03,RELAY,UAV,-1336780.5,5326667.1,3233700.7,10.0.0.4,359.8,57.4
425800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425800,UAV_01,RELAY,UAV,-1335007.7,5327052.9,3233796.1,10.0.0.2,331.1,57.4
425800,UAV_02,RELAY,UAV,-1333481.5,5327097.6,3234348.8,10.0.0.3,213.0,57.4
425800,UAV_03,RELAY,UAV,-1336780.3,5326666.3,3233702.0,10.0.0.4,359.8,57.4
425900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
425900,UAV_01,RELAY,UAV,-1335006.9,5327052.5,3233797.3,10.0.0.2,331.1,57.4
425900,UAV_02,RELAY,UAV,-1333480.9,5327098.5,3234347.7,10.0.0.3,213.0,57.4
425900,UAV_03,RELAY,UAV,-1336780.1,5326665.6,3233703.3,10.0.0.4,359.8,57.4
426000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
426000,UAV_01,RELAY,UAV,-1335006.0,5327052.0,3233798.4,10.0.0.2,331.1,57.4
426000,UAV_02,RELAY,UAV,-1333480.2,5327099.3,3234346.6,10.0.0.3,213.0,57.4
426000,UAV_03,RELAY,UAV,-1336779.9,5326664.8,3233704.6,10.0.0.4,359.8,57.4
426100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
426100,UAV_01,RELAY,UAV,-1335005.1,5327051.5,3233799.5,10.0.0.2,329.7,57.4
426100,UAV_02,RELAY,UAV,-1333479.6,5327100.1,3234345.5,10.0.0.3,213.0,57.4
426100,UAV_03,RELAY,UAV,-1336779.7,5326664.1,3233705.9,10.0.0.4,358.5,57.4
426200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
426200,UAV_01,RELAY,UAV,-1335004.2,5327051.1,3233800.6,10.0.0.2,329.7,57.4
426200,UAV_02,RELAY,UAV,-1333479.0,5327100.9,3234344.4,10.0.0.3,213.0,57.4
426200,UAV_03,RELAY,UAV,-1336779.5,5326663.4,3233707.2,10.0.0.4,358.5,57.4
426300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
426300,UAV_01,RELAY,UAV,-1335003.3,5327050.6,3233801.8,10.0.0.2,329.7,57.4
426300,UAV_02,RELAY,UAV,-1333478.3,5327101.8,3234343.3,10.0.0.3,211.6,57.4
426300,UAV_03,RELAY,UAV,-1336779.2,5326662.6,3233708.5,10.0.0.4,358.5,57.4
426400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
426400,UAV_01,RELAY,UAV,-1335002.4,5327050.2,3233802.9,10.0.0.2,329.7,57.4
426400,UAV_02,RELAY,UAV,-1333477.7,5327102.6,3234342.2,10.0.0.3,211.6,57.4
426400,UAV_03,RELAY,UAV,-1336779.0,5326661.9,3233709.8,10.0.0.4,358.5,57.4
426500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
426500,UAV_01,RELAY,UAV,-1335001.5,5327049.7,3233804.0,10.0.0.2,329.7,57.3
426500,UAV_02,RELAY,UAV,-1333477.1,5327103.4,3234341.1,10.0.0.3,211.6,57.3
